store/oaei_tests/benchmarks/257-2,AML + EXTRAS4AML,100.0,84.8,91.8
store/oaei_tests/benchmarks/257-2,OAEI2013 + EXTRAS4AML,62.2,84.8,71.8
store/oaei_tests/benchmarks/261-2,AML,100.0,78.8,88.1
store/oaei_tests/benchmarks/261-2,OAEI2013,54.2,78.8,64.2
store/oaei_tests/benchmarks/261-2,Lexical,100.0,78.8,88.1
store/oaei_tests/benchmarks/261-2,EXTRAS4AML,96.4,81.8,88.5
store/oaei_tests/benchmarks/261-2,AML + EXTRAS4AML,96.4,81.8,88.5
store/oaei_tests/benchmarks/261-2,OAEI2013 + EXTRAS4AML,54.0,81.8,65.1
store/oaei_tests/benchmarks/221,AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/221,OAEI2013,48.7,100.0,65.5
store/oaei_tests/benchmarks/221,Lexical,100.0,34.0,50.8
store/oaei_tests/benchmarks/221,EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/221,AML + EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/221,OAEI2013 + EXTRAS4AML,48.7,100.0,65.5
store/oaei_tests/benchmarks/260-4,AML,100.0,62.1,76.6
store/oaei_tests/benchmarks/260-4,OAEI2013,45.0,62.1,52.2
store/oaei_tests/benchmarks/260-4,Lexical,100.0,62.1,76.6
store/oaei_tests/benchmarks/260-4,EXTRAS4AML,94.7,62.1,75.0
store/oaei_tests/benchmarks/260-4,AML + EXTRAS4AML,94.7,62.1,75.0
store/oaei_tests/benchmarks/260-4,OAEI2013 + EXTRAS4AML,43.9,62.1,51.4
store/oaei_tests/benchmarks/250-6,AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/250-6,OAEI2013,45.2,42.4,43.8
store/oaei_tests/benchmarks/250-6,Lexical,100.0,42.4,59.6
store/oaei_tests/benchmarks/250-6,EXTRAS4AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/250-6,AML + EXTRAS4AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/250-6,OAEI2013 + EXTRAS4AML,45.2,42.4,43.8
store/oaei_tests/benchmarks/262-2,AML,100.0,78.8,88.1
store/oaei_tests/benchmarks/262-2,OAEI2013,60.5,78.8,68.4
store/oaei_tests/benchmarks/262-2,Lexical,100.0,78.8,88.1
store/oaei_tests/benchmarks/262-2,EXTRAS4AML,100.0,78.8,88.1
store/oaei_tests/benchmarks/262-2,AML + EXTRAS4AML,100.0,78.8,88.1
store/oaei_tests/benchmarks/262-2,OAEI2013 + EXTRAS4AML,60.5,78.8,68.4
store/oaei_tests/benchmarks/206,AML,87.5,14.4,24.8
store/oaei_tests/benchmarks/206,OAEI2013,35.1,27.8,31.0
store/oaei_tests/benchmarks/206,Lexical,60.0,3.1,5.9
store/oaei_tests/benchmarks/206,EXTRAS4AML,60.0,3.1,5.9
store/oaei_tests/benchmarks/206,AML + EXTRAS4AML,87.5,14.4,24.8
store/oaei_tests/benchmarks/206,OAEI2013 + EXTRAS4AML,35.1,27.8,31.0
store/oaei_tests/benchmarks/252-4,AML,100.0,26.8,42.3
store/oaei_tests/benchmarks/252-4,OAEI2013,64.9,49.5,56.1
store/oaei_tests/benchmarks/252-4,Lexical,100.0,26.8,42.3
store/oaei_tests/benchmarks/252-4,EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/252-4,AML + EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/252-4,OAEI2013 + EXTRAS4AML,64.5,50.5,56.6
store/oaei_tests/benchmarks/253-6,AML,100.0,14.4,25.2
store/oaei_tests/benchmarks/253-6,OAEI2013,48.8,21.6,30.0
store/oaei_tests/benchmarks/253-6,Lexical,100.0,14.4,25.2
store/oaei_tests/benchmarks/253-6,EXTRAS4AML,100.0,14.4,25.2
store/oaei_tests/benchmarks/253-6,AML + EXTRAS4AML,100.0,14.4,25.2
store/oaei_tests/benchmarks/253-6,OAEI2013 + EXTRAS4AML,48.8,21.6,30.0
store/oaei_tests/benchmarks/251-8,AML,100.0,7.5,14.0
store/oaei_tests/benchmarks/251-8,OAEI2013,29.0,9.7,14.5
store/oaei_tests/benchmarks/251-8,Lexical,100.0,7.5,14.0
store/oaei_tests/benchmarks/251-8,EXTRAS4AML,100.0,7.5,14.0
store/oaei_tests/benchmarks/251-8,AML + EXTRAS4AML,100.0,7.5,14.0
store/oaei_tests/benchmarks/251-8,OAEI2013 + EXTRAS4AML,29.0,9.7,14.5
store/oaei_tests/benchmarks/258-4,AML,100.0,19.4,32.4
store/oaei_tests/benchmarks/258-4,OAEI2013,56.4,33.3,41.9
store/oaei_tests/benchmarks/258-4,Lexical,100.0,19.4,32.4
store/oaei_tests/benchmarks/258-4,EXTRAS4AML,94.7,19.4,32.1
store/oaei_tests/benchmarks/258-4,AML + EXTRAS4AML,94.7,19.4,32.1
store/oaei_tests/benchmarks/258-4,OAEI2013 + EXTRAS4AML,55.4,33.3,41.6
store/oaei_tests/benchmarks/252-8,AML,100.0,26.8,42.3
store/oaei_tests/benchmarks/252-8,OAEI2013,64.9,49.5,56.1
store/oaei_tests/benchmarks/252-8,Lexical,100.0,26.8,42.3
store/oaei_tests/benchmarks/252-8,EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/252-8,AML + EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/252-8,OAEI2013 + EXTRAS4AML,64.5,50.5,56.6
store/oaei_tests/benchmarks/266,AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/266,OAEI2013,0.0,0.0,0.0
store/oaei_tests/benchmarks/266,Lexical,0.0,0.0,0.0
store/oaei_tests/benchmarks/266,EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/266,AML + EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/266,OAEI2013 + EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/249-8,AML,100.0,7.2,13.5
store/oaei_tests/benchmarks/249-8,OAEI2013,29.0,9.3,14.1
store/oaei_tests/benchmarks/249-8,Lexical,100.0,7.2,13.5
store/oaei_tests/benchmarks/249-8,EXTRAS4AML,100.0,7.2,13.5
store/oaei_tests/benchmarks/249-8,AML + EXTRAS4AML,100.0,7.2,13.5
store/oaei_tests/benchmarks/249-8,OAEI2013 + EXTRAS4AML,29.0,9.3,14.1
store/oaei_tests/benchmarks/237,AML,100.0,31.2,47.5
store/oaei_tests/benchmarks/237,OAEI2013,42.4,92.5,58.1
store/oaei_tests/benchmarks/237,Lexical,100.0,31.2,47.5
store/oaei_tests/benchmarks/237,EXTRAS4AML,87.9,31.2,46.0
store/oaei_tests/benchmarks/237,AML + EXTRAS4AML,87.9,31.2,46.0
store/oaei_tests/benchmarks/237,OAEI2013 + EXTRAS4AML,41.5,92.5,57.3
store/oaei_tests/benchmarks/249,AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/249,OAEI2013,4.5,1.0,1.7
store/oaei_tests/benchmarks/249,Lexical,0.0,0.0,0.0
store/oaei_tests/benchmarks/249,EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/249,AML + EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/249,OAEI2013 + EXTRAS4AML,4.5,1.0,1.7
store/oaei_tests/benchmarks/260-8,AML,100.0,24.1,38.9
store/oaei_tests/benchmarks/260-8,OAEI2013,24.1,24.1,24.1
store/oaei_tests/benchmarks/260-8,Lexical,100.0,24.1,38.9
store/oaei_tests/benchmarks/260-8,EXTRAS4AML,100.0,24.1,38.9
store/oaei_tests/benchmarks/260-8,AML + EXTRAS4AML,100.0,24.1,38.9
store/oaei_tests/benchmarks/260-8,OAEI2013 + EXTRAS4AML,24.1,24.1,24.1
store/oaei_tests/benchmarks/201-6,AML,100.0,19.6,32.8
store/oaei_tests/benchmarks/201-6,OAEI2013,56.9,34.0,42.6
store/oaei_tests/benchmarks/201-6,Lexical,100.0,19.6,32.8
store/oaei_tests/benchmarks/201-6,EXTRAS4AML,100.0,19.6,32.8
store/oaei_tests/benchmarks/201-6,AML + EXTRAS4AML,100.0,19.6,32.8
store/oaei_tests/benchmarks/201-6,OAEI2013 + EXTRAS4AML,56.9,34.0,42.6
store/oaei_tests/benchmarks/258,AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/258,OAEI2013,4.5,1.1,1.7
store/oaei_tests/benchmarks/258,Lexical,0.0,0.0,0.0
store/oaei_tests/benchmarks/258,EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/258,AML + EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/258,OAEI2013 + EXTRAS4AML,4.5,1.1,1.7
store/oaei_tests/benchmarks/262-8,AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/262-8,OAEI2013,29.2,21.2,24.6
store/oaei_tests/benchmarks/262-8,Lexical,100.0,21.2,35.0
store/oaei_tests/benchmarks/262-8,EXTRAS4AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/262-8,AML + EXTRAS4AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/262-8,OAEI2013 + EXTRAS4AML,29.2,21.2,24.6
store/oaei_tests/benchmarks/258-6,AML,100.0,12.9,22.9
store/oaei_tests/benchmarks/258-6,OAEI2013,45.0,19.4,27.1
store/oaei_tests/benchmarks/258-6,Lexical,100.0,12.9,22.9
store/oaei_tests/benchmarks/258-6,EXTRAS4AML,92.3,12.9,22.6
store/oaei_tests/benchmarks/258-6,AML + EXTRAS4AML,92.3,12.9,22.6
